code,SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,ZGFW,SHFW,GGSS,SHZA,risk
1534,0.002958580,0.098619329,0.005917160,0.195266272,0.015779093,0.009861933,0.000000000,0.000000000,0.003944773,26,4,112,20,16,4,8,0,130,44,32,1
1535,0.003300330,0.531353135,0.013751375,0.223872387,0.014851485,0.006050605,0.000000000,0.001650165,0.000000000,2,2,18,4,0,0,0,0,1888,22,0,1
1536,0.012600229,0.365406644,0.020618557,0.167239404,0.027491409,0.001145475,0.000000000,0.004581901,0.005727377,0,0,0,8,32,4,14,0,1270,118,20,2
1537,0.011214953,0.437383178,0.035514019,0.219937695,0.018068536,0.013707165,0.000623000,0.000000000,0.000000000,0,30,264,36,18,8,154,0,3224,58,184,1
1538,0.000000000,0.000255232,0.000000000,0.178662583,0.001020929,0.001020929,0.220000000,0.000000000,0.000255232,0,0,0,0,4,2,2894,0,1351,2,24,1
1539,0.005291005,0.480423280,0.011640212,0.173544974,0.019047619,0.002116402,0.001060000,0.000000000,0.000000000,0,0,2,4,0,0,40,0,322,30,36,1
1540,0.014607679,0.006677796,0.000417362,0.186143573,0.005425710,0.001252087,0.114000000,0.002086811,0.000417362,20,96,30,10,14,202,1312,62,1839,161,941,2
1541,0.001229256,0.022741242,0.007375538,0.253226798,0.039336202,0.009834050,0.000000000,0.005531653,0.000000000,12,0,2,0,42,0,398,0,702,10,80,1
1542,0.003831418,0.315453384,0.006385696,0.219667944,0.020434227,0.005108557,0.011500000,0.000000000,0.003831418,0,4,0,2,6,6,4,0,304,12,18,1
1543,0.005370569,0.592910849,0.013963480,0.234156821,0.021482277,0.006444683,0.000000000,0.001074114,0.000000000,0,0,0,0,0,0,0,0,878,0,0,1
1544,0.000479846,0.365163148,0.000000000,0.209213052,0.011516315,0.003838772,0.002400000,0.000959693,0.000479846,18,4,66,4,0,0,2,0,2654,28,12,1
1545,0.000522057,0.000783085,0.003654398,0.259723310,0.018794049,0.003132341,0.026400000,0.003915427,0.000000000,0,2,0,10,6,48,22,2,1543,2,12,1
1546,0.015151515,0.574494949,0.000000000,0.200757576,0.040404040,0.007575758,0.000000000,0.000000000,0.000000000,2,0,4,0,0,0,40,0,950,2,6,1
1547,0.008244275,0.018320611,0.000000000,0.065038168,0.000000000,0.000610687,0.061100000,0.000305344,0.000305344,0,894,32,24,0,22,5298,0,160,12,124,1
1548,0.010980392,0.432941176,0.001568627,0.140392157,0.000000000,0.000000000,0.115000000,0.000000000,0.000000000,1,0,60,0,0,2,6970,0,60,0,4,1
1549,0.000000000,0.002903360,0.008295313,0.174616342,0.007465782,0.004562422,0.000000000,0.001244297,0.000414766,0,0,0,0,0,0,6,0,1760,0,38,1
1550,0.007262164,0.325344953,0.015976761,0.228758170,0.029774873,0.007988381,0.000000000,0.000000000,0.000000000,0,4,0,0,2,0,704,0,955,20,174,1
1551,0.003598417,0.015113350,0.000000000,0.034184959,0.006477150,0.000359842,0.225000000,0.000000000,0.000359842,0,8,98,6,4,2,4086,2,1398,22,74,1
1552,0.000000000,0.022831050,0.000000000,0.294520548,0.022831050,0.009132420,0.000000000,0.000000000,0.000000000,4,0,4671,8,4,0,0,0,192,4,4,1
1553,0.000712082,0.005221932,0.000949442,0.013529551,0.006171374,0.000712082,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,48,0,1395,10,2,1
1554,0.001037344,0.000207469,0.003526971,0.269294606,0.012033195,0.003941909,0.389000000,0.013900415,0.000000000,0,0,428,0,0,0,3718,0,2112,0,4,2
1555,0.001857585,0.044705882,0.000000000,0.061919505,0.003839009,0.001733746,0.000000000,0.001114551,0.000000000,8,6,2204,14,194,8,100,0,86,28,351,1
1556,0.004299226,0.458297506,0.000000000,0.240756664,0.026655202,0.008598452,0.000860000,0.000000000,0.001719690,2,0,2,0,10,0,28,0,310,12,0,1
1557,0.002127660,0.312765957,0.012765957,0.199290780,0.008510638,0.003546099,0.000000000,0.000000000,0.002127660,26,20,84,34,34,30,12,0,96,26,14,1
1558,0.000084100,0.000420274,0.003025973,0.154997058,0.005631672,0.001933260,0.013900000,0.001176767,0.001008658,2,40,6,70,160,0,6705,0,2221,784,612,2
1559,0.003655565,0.421608448,0.000812348,0.188870837,0.025588952,0.004874086,0.001220000,0.000000000,0.000000000,2,26,28,4,144,30,106,0,1336,18,30,1
1560,0.002007226,0.014853473,0.001204336,0.204737053,0.022882377,0.006824568,0.025300000,0.002007226,0.000000000,4,16,448,12,4,16,100,4,148,18,216,1
1561,0.002034588,0.579857579,0.002034588,0.240081384,0.018311292,0.001017294,0.000000000,0.001017294,0.000000000,2,0,4,4,0,0,0,0,655,3,0,1
1562,0.000000000,0.569922309,0.000000000,0.199778024,0.019977802,0.008879023,0.000000000,0.000000000,0.000000000,0,0,0,0,0,542,0,0,1824,0,0,1
1563,0.002636204,0.569420035,0.000878735,0.247803163,0.025483304,0.006151142,0.000879000,0.000878735,0.000000000,0,4,26,2,0,0,124,0,158,2,2,1
1564,0.013179572,0.441515651,0.004942339,0.205930807,0.011532125,0.001647446,0.026400000,0.001647446,0.000000000,56,0,350,24,4,0,0,0,3004,172,126,1
1565,0.019800165,0.205701714,0.004950041,0.166834724,0.000091700,0.000091700,0.175000000,0.000000000,0.000000000,0,54,3754,0,8,68,29860,0,191,0,747,3
1566,0.012689827,0.067401706,0.004784689,0.088412731,0.007697108,0.002912419,0.249000000,0.002704389,0.001040150,18,40,141,140,32,24,3753,8,1828,214,1467,2
1567,0.009260908,0.022439893,0.014603740,0.341228851,0.022261799,0.004808549,0.054000000,0.016384684,0.009260908,0,0,0,10,2,0,6227,0,4270,98,22,3
1568,0.000134935,0.000269869,0.000134935,0.314802321,0.007016597,0.002833626,0.267000000,0.003778168,0.000000000,10,0,30,6,6,10,5048,0,236,24,20,2
1569,0.000000000,0.001127396,0.000000000,0.214205186,0.039458850,0.004509583,0.000000000,0.000000000,0.000000000,0,0,0,48,364,0,0,0,196,4,8,1
1570,0.008567931,0.297429621,0.045287638,0.217870257,0.051407589,0.003671971,0.000000000,0.000000000,0.000000000,0,4,0,0,10,0,2,0,450,4,26,1
1571,0.006622517,0.450331126,0.006622517,0.225165563,0.000000000,0.013245033,0.013200000,0.000000000,0.000000000,0,2,10,0,0,10,1354,0,17,0,1198,1
1572,0.002702703,0.545045045,0.025225225,0.176576577,0.012612613,0.004504505,0.000000000,0.002702703,0.000900901,0,0,4,2,20,0,48,0,2768,2,6,1
1573,0.000000000,0.002830189,0.006603774,0.223584906,0.020754717,0.009433962,0.000000000,0.000000000,0.000000000,0,0,20,0,0,0,92,0,694,32,94,1
1574,0.003868472,0.558027079,0.000967118,0.221470019,0.012572534,0.003868472,0.000000000,0.000967118,0.000000000,4,2,0,0,0,6,34,0,2864,4,24,1
1575,0.010733453,0.454382826,0.000000000,0.200357782,0.023255814,0.012522361,0.000000000,0.000000000,0.000000000,0,0,4,4,0,0,36,0,3204,8,0,1
1576,0.004560261,0.401954397,0.000651466,0.272964169,0.017589577,0.003257329,0.015000000,0.000000000,0.000000000,0,0,2,2,252,0,151,0,826,4,36,1
1577,0.007434944,0.377942999,0.017348203,0.201982652,0.014869888,0.003717472,0.001240000,0.000000000,0.000000000,84,2,50,20,32,0,0,0,322,98,0,1
1578,0.001827318,0.004720573,0.002588701,0.264961169,0.009593422,0.003045531,0.047500000,0.002284148,0.001065936,2,6,9,6,4,56,383,0,2481,79,1402,1
1579,0.003250271,0.401950163,0.035752979,0.192849404,0.029252438,0.005417118,0.000000000,0.000000000,0.000000000,0,4,0,0,4,0,324,0,6915,12,8,1
1580,0.000000000,0.149187592,0.000000000,0.282127031,0.032496307,0.022156573,0.000000000,0.000000000,0.000000000,4,0,12,0,0,0,4,0,4682,0,8,1
1581,0.003894839,0.024342746,0.000000000,0.255111977,0.018500487,0.006815969,0.033100000,0.000000000,0.000000000,0,6,114,2,0,2,230,0,359,2,6,1
1582,0.001811594,0.510869565,0.001811594,0.179347826,0.018115942,0.003623188,0.001810000,0.000000000,0.001811594,0,0,50,4,2,0,0,0,1616,2,2,1
1583,0.003164557,0.498417722,0.041930380,0.189082278,0.023734177,0.003955696,0.008700000,0.000000000,0.000000000,2,0,2,2,0,2,2,0,1872,4,32,1
1584,0.016267123,0.440068493,0.001712329,0.224315068,0.021404110,0.003424658,0.000000000,0.000000000,0.002568493,10,40,14,22,125,24,40,0,1230,57,90,1
1585,0.015760041,0.499237417,0.000000000,0.193695984,0.010676157,0.001525165,0.000000000,0.000000000,0.000000000,2,2,0,8,6,0,2,0,1210,82,10,1
1586,0.003977022,0.486522316,0.003535130,0.263367212,0.024304021,0.005302696,0.000000000,0.000000000,0.000000000,0,2,48,4,0,0,142,0,1302,2,116,1
1587,0.003935717,0.512299114,0.000000000,0.165628075,0.001311906,0.000000000,0.000000000,0.000327976,0.000000000,0,226,34,16,0,64,258,0,248,129,10,1
1588,0.001071582,0.001500214,0.003000429,0.287398200,0.009001286,0.002786112,0.186000000,0.002357480,0.000000000,4,2,7,7,46,58,4881,0,4028,20,1490,2
1589,0.001746894,0.004076087,0.007569876,0.260093168,0.014363354,0.003881988,0.162000000,0.003881988,0.000582298,2,24,78,12,4,10,434,0,4837,390,1752,2
1590,0.000535523,0.000654528,0.000000000,0.107818636,0.009282399,0.002796620,0.365000000,0.001844579,0.000119005,0,8,18,2,148,12,6750,0,1378,20,1247,2
1591,0.006263048,0.014518884,0.000189789,0.039096603,0.000948947,0.000094900,0.082800000,0.000094900,0.000094900,2,8,142,49,102,108,4017,45,5155,342,2308,2
1592,0.002361275,0.005509642,0.032664305,0.214876033,0.019677292,0.003541913,0.336000000,0.010232192,0.000000000,0,0,12,0,0,4,4088,0,480,20,162,2
1593,0.001021033,0.001021033,0.005921993,0.343271391,0.015315499,0.004900960,0.049800000,0.002450480,0.000000000,0,4,46,2,0,0,196,0,4048,40,93,1
1594,0.002588438,0.001725626,0.002204966,0.225194133,0.012846323,0.003067779,0.007770000,0.001246285,0.000191736,8,0,18,36,12,2,30,2,534,204,12,1
1595,0.001883239,0.565913371,0.022598870,0.188323917,0.023540490,0.005649718,0.000942000,0.000000000,0.000000000,2,0,0,2,0,0,4,0,724,0,12,1
1596,0.007561437,0.534971645,0.020793951,0.182419660,0.013232514,0.007561437,0.016100000,0.001890359,0.000945180,52,0,48,0,2,0,122,0,2022,0,40,1
1597,0.001076923,0.003538462,0.011384615,0.268923077,0.015076923,0.005538462,0.140000000,0.005692308,0.000923077,0,4,16,16,0,2,4,30,5074,32,12,2
1598,0.000000000,0.000412712,0.000000000,0.144449030,0.021460999,0.000412712,0.035100000,0.000412712,0.000000000,0,0,8,0,0,0,12,0,550,0,0,1
1599,0.006647279,0.019110926,0.012463648,0.405484005,0.012463648,0.002908184,0.004990000,0.002908184,0.002492730,0,0,18,0,4,2,7274,2,4522,2,2714,2
1600,0.006666667,0.422962963,0.001481481,0.244444444,0.023703704,0.003703704,0.002220000,0.000740741,0.000740741,4,2,0,14,8,4,46,0,150,4,34,1
1601,0.000071600,0.000858676,0.003720930,0.145688730,0.013524150,0.002504472,0.190000000,0.001502683,0.001144902,0,6,2,18,146,8,7917,0,1042,747,660,2
1602,0.000701192,0.000701192,0.002203746,0.230892517,0.007713112,0.001903236,0.118000000,0.002704598,0.000901533,10,166,1216,28,12,42,496,0,6684,502,1219,2
1603,0.000000000,0.227029438,0.006690455,0.052631579,0.009366637,0.002230152,0.450000000,0.010258698,0.004460303,2,112,14,46,34,118,536,0,508,108,172,2
1604,0.009752020,0.079687935,0.000835887,0.259960992,0.022290332,0.005851212,0.235000000,0.003900808,0.003900808,0,0,7,7,0,8,1202,8,2135,56,355,2
1605,0.004065041,0.438346883,0.000677507,0.245257453,0.027777778,0.008130081,0.000678000,0.001355014,0.002710027,17,18,28,6,69,2,0,2,864,33,7,1
1606,0.026555111,0.232084394,0.018188432,0.064023281,0.021826119,0.003273918,0.465000000,0.003273918,0.001091306,0,0,24,42,16,86,3651,32,1877,54,116,2
1607,0.037276531,0.075884367,0.001521491,0.185812096,0.010840624,0.002852796,0.143000000,0.002662609,0.002282237,4,24,6,10,6,4,606,0,522,46,62,1
1608,0.006542056,0.262616822,0.028348910,0.170404984,0.029906542,0.004984424,0.589000000,0.021495327,0.000000000,0,4,22,6,12,4,5390,0,340,38,94,3
1609,0.004708652,0.513831666,0.013537375,0.223660977,0.018834609,0.004708652,0.000589000,0.000588582,0.000000000,2,0,48,0,0,0,97,0,2298,0,2,1
1610,0.022565321,0.541567696,0.000000000,0.232779097,0.009501188,0.004750594,0.002380000,0.000000000,0.001187648,0,2,0,80,2,6,30,0,336,6,6,1
1611,0.000577478,0.000096200,0.003561116,0.256400385,0.007025987,0.002117421,0.209000000,0.001539942,0.000577478,0,0,12,8,0,0,2898,0,1872,6,242,1
1612,0.047524752,0.143705799,0.001697313,0.084299859,0.006223479,0.000282885,0.040500000,0.002828854,0.001131542,0,0,0,0,0,4,868,0,72,26,4,1
1613,0.002758198,0.076310144,0.002145265,0.156910818,0.010419859,0.000612933,0.071700000,0.001532332,0.000306466,4,68,2,24,8,48,337,6,279,84,36,1
1614,0.001534527,0.522250639,0.000511509,0.220971867,0.019948849,0.005626598,0.005120000,0.005115090,0.000511509,4,0,2,4,2,4,171,0,1909,20,22,1
1615,0.007272727,0.469090909,0.021818182,0.156767677,0.017373737,0.003232323,0.001210000,0.000404040,0.002424242,24,24,6,46,16,18,82,0,3407,260,76,1
1616,0.000402820,0.001409869,0.004431017,0.255589124,0.014098691,0.007653575,0.004030000,0.000402820,0.000402820,0,0,4,0,124,4,436,0,260,68,32,1
1617,0.008519702,0.463258786,0.004259851,0.207667732,0.015441960,0.010117146,0.001060000,0.000000000,0.005857295,0,0,56,0,4,0,16,0,1400,0,0,1
1618,0.000000000,0.019038076,0.001002004,0.278557114,0.020040080,0.004008016,0.323000000,0.000000000,0.000000000,0,0,0,0,0,0,334,0,4754,4,0,1
1619,0.000660720,0.002973241,0.007598282,0.097456227,0.005616122,0.002312521,0.001980000,0.001982161,0.000000000,0,4,0,0,408,8,2406,0,3050,0,722,1
1620,0.000438404,0.000219202,0.007233669,0.295484437,0.014686541,0.003726436,0.407000000,0.002849627,0.000219202,0,0,5902,0,0,0,810,0,10232,40,2389,2
1621,0.005468750,0.451562500,0.014843750,0.164062500,0.019531250,0.003906250,0.002340000,0.002343750,0.000000000,0,2,54,0,0,0,8,0,2176,46,10,1
1622,0.000801925,0.063352045,0.008019246,0.210906175,0.020850040,0.009623095,0.000000000,0.000000000,0.000000000,44,8,100,60,46,2,8,0,1030,12,20,1
1623,0.026349892,0.289848812,0.032829374,0.260475162,0.019870410,0.000431965,0.088600000,0.000000000,0.000863931,2,70,6,2,0,18,30,0,718,8,8,1
1624,0.013463892,0.556915545,0.000000000,0.224602203,0.023255814,0.011015912,0.000000000,0.001835985,0.000000000,20,4,10,0,0,56,0,0,2254,8,0,1
1625,0.001885014,0.283694628,0.003770028,0.170593779,0.000000000,0.001885014,0.000000000,0.000000000,0.000942507,0,38,72,8,12,2,0,0,614,14,20,1
1626,0.000842460,0.561920809,0.012636900,0.203032856,0.020219040,0.010951980,0.000000000,0.000000000,0.000842460,0,0,2,0,2,0,28,0,78,4,0,1
1627,0.000335570,0.003355705,0.000000000,0.189932886,0.018120805,0.005033557,0.000336000,0.004697987,0.000335570,0,2,4,0,0,0,200,0,790,0,2,1
1628,0.008719874,0.030156231,0.001816640,0.228170038,0.006297687,0.001332203,0.069300000,0.002422187,0.001816640,4,10,312,10,6,14,3562,0,4702,73,844,2
1629,0.001297017,0.295719844,0.000000000,0.233463035,0.006485084,0.005188067,0.000000000,0.000000000,0.000000000,0,0,200,2,0,0,4,0,318,0,2,1
1630,0.045620438,0.344890511,0.023722628,0.251824818,0.014598540,0.004562044,0.000912000,0.003649635,0.001824818,6,16,23,4,24,12,52,0,508,54,60,1
1631,0.007056452,0.497983871,0.023185484,0.207661290,0.036290323,0.013104839,0.000000000,0.000000000,0.000000000,8,12,8,4,36,0,12,0,4156,44,386,1
1632,0.006166983,0.035104364,0.002371917,0.340370019,0.023481973,0.005929791,0.008060000,0.007115750,0.003083491,2,14,34,2,10,6,1203,0,2825,406,128,2
1633,0.000821918,0.001004566,0.001552511,0.213150685,0.003378995,0.001187215,0.045800000,0.000091300,0.000000000,8,4,0,75,10,0,1738,0,1909,9,58,1
1634,0.000138389,0.000069200,0.000276778,0.091613617,0.002145032,0.000345973,0.035300000,0.000207584,0.000138389,0,0,2,0,0,2,490,0,382,0,0,1
1635,0.002359604,0.002595564,0.004719207,0.317130722,0.006842850,0.000235960,0.038900000,0.000000000,0.000235960,332,0,24,10,2,20,120,0,3994,20,52,1
1636,0.009965504,0.490226140,0.011115370,0.160597930,0.018781142,0.006899195,0.056300000,0.000000000,0.000000000,36,24,444,20,12,16,0,6,2114,76,60,1
1637,0.020433084,0.080755454,0.009361771,0.056821882,0.010664279,0.001139694,0.396000000,0.001465321,0.000488440,18,10,26,109,17,0,2047,52,2600,220,482,2
1638,0.038098608,0.113470158,0.010969568,0.205708894,0.017810804,0.004482189,0.138000000,0.005071951,0.000707714,4,4,10,10,32,36,6842,14,817,119,42,2
1639,0.005020921,0.605857741,0.035146444,0.230125523,0.041004184,0.016736402,0.000000000,0.000000000,0.000836820,0,0,0,4,0,0,4,0,328,0,0,1
1640,0.002538877,0.009520787,0.000000000,0.021897810,0.001269438,0.000317360,0.205000000,0.000000000,0.000000000,0,28,16,40,14,54,1172,0,1003,423,298,1
1641,0.002612103,0.012842838,0.000326513,0.154440575,0.002829778,0.000544188,0.098500000,0.000653026,0.000000000,0,0,4,68,0,24,9066,0,10173,0,945,2
1642,0.000146445,0.000439335,0.000878670,0.174196383,0.004759464,0.001171560,0.042100000,0.000659003,0.000000000,20,86,40,32,164,54,7557,0,5795,716,855,2
1643,0.002209945,0.208839779,0.005524862,0.171270718,0.025414365,0.011049724,0.000000000,0.000000000,0.000000000,0,4,1324,4,0,0,574,0,2410,8,18,1
1644,0.000266649,0.001666556,0.003999733,0.284181055,0.009732684,0.002599827,0.207000000,0.003599760,0.003399773,14,84,136,48,14,66,2557,0,4282,398,358,2
1645,0.010235625,0.166723913,0.000206086,0.090884111,0.000068700,0.000068700,0.095100000,0.000000000,0.000000000,0,2,63,0,0,19,11212,0,115,0,68,2
1646,0.005689900,0.530583215,0.002844950,0.188477952,0.032716927,0.018492176,0.005690000,0.001422475,0.000000000,0,0,48,8,242,0,0,0,2159,0,60,2
1647,0.005186873,0.013863978,0.000000000,0.128750788,0.001017984,0.000048500,0.251000000,0.000048500,0.000048500,0,0,0,2,0,0,1144,0,2258,0,6,1
1648,0.002737851,0.459274470,0.001368925,0.188911704,0.028747433,0.010266940,0.000000000,0.000000000,0.004106776,0,0,2,30,0,2,4,0,1520,0,0,1
1649,0.000000000,0.009831461,0.005617978,0.192415730,0.012640449,0.001404494,0.000000000,0.000000000,0.001404494,2,0,0,2,14,2,0,0,234,8,2,1
1650,0.019976838,0.282570932,0.000579039,0.074406485,0.000000000,0.000000000,0.319000000,0.000000000,0.000000000,16,108,408,0,272,292,15094,0,92,66,180,2
1651,0.001632209,0.009611897,0.010155967,0.337504534,0.018135655,0.003989844,0.150000000,0.004896627,0.000725426,0,29,2804,2,0,2,4569,1,232,49,5,2
1652,0.000000000,0.005363985,0.045977011,0.203065134,0.017624521,0.003831418,0.331000000,0.000766284,0.000000000,0,48,22,8,12,38,626,0,1718,144,102,2
1653,0.011600928,0.421500387,0.000773395,0.287703016,0.016241299,0.006960557,0.000000000,0.000000000,0.000000000,42,4,2,0,2,4,10,0,930,64,8,1
1654,0.003864585,0.016849590,0.011439171,0.332199722,0.019322925,0.006337919,0.061200000,0.008192920,0.001545834,0,34,22,4,0,270,1778,0,6176,60,466,2
1655,0.020094563,0.067966903,0.001182033,0.138888889,0.011820331,0.002955083,0.039600000,0.003546099,0.001182033,4,2,12,6,16,10,1728,89,871,36,41,1
1656,0.002695418,0.193171608,0.000898473,0.190476190,0.026055705,0.010781671,0.000000000,0.000000000,0.000000000,0,0,56,12,40,0,12,0,1714,557,90,1
1657,0.005557119,0.016249297,0.006330895,0.077588633,0.005768149,0.001688239,0.110000000,0.001336522,0.000844119,28,0,342,24,50,78,4931,119,1557,58,1786,2
1658,0.007564297,0.514372163,0.025718608,0.173978820,0.022692890,0.012102874,0.000000000,0.000000000,0.001512859,0,8,6,0,2,2,4,0,1728,20,2,1
1659,0.000000000,0.005464481,0.000000000,0.168306011,0.017486339,0.009836066,0.000000000,0.000000000,0.000000000,20,0,16,0,4,0,138,0,3130,36,72,1
1660,0.018379282,0.086883876,0.032024506,0.284043442,0.023948761,0.001670844,0.209000000,0.010582011,0.003341688,0,0,42,2,2,18,17666,0,12246,22,3478,4
1661,0.000576194,0.000288097,0.003585205,0.000320108,0.000112038,0.000032000,0.869000000,0.000000000,0.000000000,0,1106,2804,6,0,1544,6949,0,5262,6,28,3
1662,0.001550388,0.151162791,0.011627907,0.265116279,0.031007752,0.012403101,0.000775000,0.000000000,0.000000000,4,0,182,8,46,0,264,0,1830,70,106,1
1663,0.000228990,0.001602931,0.165559881,0.232882986,0.010075567,0.001373941,0.104000000,0.000915961,0.000000000,0,0,0,0,0,0,762,0,118,0,12,1
1664,0.005475361,0.000248880,0.013439522,0.194375311,0.012941762,0.004479841,0.010500000,0.000248880,0.001244400,0,0,0,0,0,0,546,0,952,4,656,1
1665,0.000205023,0.000512558,0.019374680,0.267760123,0.016709380,0.004510507,0.079300000,0.007380830,0.002870323,39,16,146,8,39,20,142,58,8646,175,967,2
1666,0.006060606,0.553939394,0.023030303,0.170909091,0.016969697,0.003636364,0.000000000,0.000000000,0.001212121,0,0,0,2,0,0,28,0,166,0,2,1
1667,0.006891799,0.466574776,0.002756720,0.207443143,0.022053756,0.006202619,0.000000000,0.000000000,0.000689180,96,58,474,130,278,82,84,8,2954,102,86,2
1668,0.000000000,0.001630258,0.000326052,0.169220737,0.012063906,0.005216824,0.000000000,0.002282361,0.000978155,12,24,8,16,0,16,4,0,368,88,16,1
1669,0.006955178,0.470633694,0.003863988,0.207882535,0.022411128,0.011591963,0.001550000,0.000000000,0.000000000,0,0,0,4,0,4,46,16,472,4,0,1
1670,0.020878553,0.077622739,0.002377261,0.265943152,0.017467700,0.003410853,0.086900000,0.002790698,0.000310078,0,2,36,32,34,2,5982,2,6748,50,699,2
1671,0.010438413,0.434237996,0.000000000,0.243215031,0.021920668,0.004175365,0.003130000,0.000000000,0.000000000,2,4,14,2,0,0,64,0,276,30,16,1
1672,0.012553537,0.044897356,0.004873726,0.340422390,0.014178113,0.002806085,0.082400000,0.002953773,0.001329198,0,2,2,0,0,0,2425,0,7887,4,355,2
1673,0.002949853,0.517699115,0.013274336,0.206489676,0.028023599,0.005899705,0.008850000,0.000000000,0.002949853,166,0,0,0,0,0,117,0,3858,66,0,1
1674,0.002994012,0.047904192,0.000000000,0.215568862,0.020958084,0.008982036,0.000000000,0.000000000,0.002994012,4,0,12,4,0,0,0,0,266,20,298,1
1675,0.010463378,0.529895366,0.002989537,0.183109118,0.030642750,0.009715994,0.000000000,0.000747384,0.000000000,12,0,8,8,0,0,392,4,4116,24,4,1
1676,0.004570384,0.456124314,0.047531993,0.237659963,0.026508227,0.011882998,0.000000000,0.000914077,0.000000000,2,0,2,0,0,0,38,0,1926,0,0,1
1677,0.047874939,0.276502198,0.001465559,0.187103078,0.013678554,0.006350757,0.043000000,0.012701514,0.000488520,0,0,2,0,0,0,0,0,2,0,0,2
1678,0.001455604,0.455604076,0.056768559,0.189956332,0.026928675,0.006550218,0.000000000,0.002183406,0.000000000,2,2,146,4,8,2,2,0,282,40,6,1
1679,0.000746269,0.010199005,0.013432836,0.303731343,0.019651741,0.004228856,0.090800000,0.006965174,0.000248756,0,0,7,2,0,0,3191,0,481,32,200,2
1680,0.017925202,0.098380181,0.000476417,0.215578847,0.000000000,0.000119104,0.237000000,0.000000000,0.000000000,0,2,1416,0,0,360,42197,0,772,84,1778,4
1681,0.021567495,0.074908531,0.001347968,0.246293087,0.014057385,0.001347968,0.053700000,0.001347968,0.000192567,4,6,10,0,28,0,6711,0,2668,54,496,2
1682,0.012042148,0.374811841,0.005017561,0.208730557,0.021073758,0.006021074,0.000000000,0.002508781,0.000000000,4,0,12,0,0,4,0,0,24,0,4,1
1683,0.001042753,0.005213764,0.000000000,0.218978102,0.020855057,0.007299270,0.000000000,0.000000000,0.002085506,0,0,0,0,0,0,10,0,16,4,0,1
1684,0.003484321,0.479342957,0.002488800,0.213041314,0.016923843,0.006968641,0.031900000,0.002488800,0.000000000,0,0,6,10,0,0,226,0,2129,0,2,1
1685,0.000681199,0.356267030,0.007493188,0.165531335,0.019754768,0.006130790,0.000000000,0.000681199,0.000681199,0,0,8,0,0,0,612,0,6380,4,8,1
1686,0.003401361,0.460317460,0.006802721,0.193877551,0.013605442,0.002267574,0.554000000,0.000000000,0.000000000,0,0,32,0,0,0,0,0,224,4,6,2
1687,0.001897533,0.516129032,0.000000000,0.203036053,0.064516129,0.007590133,0.083500000,0.005692600,0.000000000,2,0,152,14,0,0,250,0,2261,24,0,2
1688,0.000000000,0.002460025,0.033210332,0.202952030,0.022140221,0.001230012,0.000000000,0.000000000,0.001230012,0,0,0,4,0,0,378,0,52,0,0,1
1689,0.000000000,0.492417860,0.010951980,0.233361415,0.013479360,0.003369840,0.000421000,0.000000000,0.000421230,2,0,12,0,0,6,0,0,1754,56,14,1
1690,0.009289723,0.019160054,0.000193536,0.090961873,0.001935359,0.000580608,0.054000000,0.000387072,0.000967680,10,24,2960,42,22,77,5714,12,3007,112,556,2
1691,0.000000000,0.070077085,0.000700771,0.207428171,0.022424667,0.010511563,0.007010000,0.000000000,0.000000000,148,0,14,4,240,136,50,0,964,6,20,1
1692,0.000000000,0.002036979,0.000783453,0.172046380,0.004857411,0.001096835,0.072700000,0.000156691,0.000156691,0,0,0,0,0,0,988,0,8,2,406,1
1693,0.002109705,0.012306610,0.002109705,0.169127989,0.004219409,0.000703235,0.007380000,0.002109705,0.000000000,0,10,6,4,14,0,1718,0,1527,52,219,1
1694,0.000000000,0.484299517,0.037439614,0.205314010,0.031400966,0.006038647,0.000000000,0.000000000,0.002415459,6,2,24,14,0,0,14,0,5628,12,6,1
1695,0.009380863,0.210131332,0.000000000,0.285178236,0.054409006,0.009380863,0.000000000,0.001876173,0.000000000,24,21,12,48,2,2,4,2,627,65,52,1
1696,0.001490313,0.567809240,0.040735221,0.207153502,0.019374069,0.007451565,0.000994000,0.002980626,0.000000000,0,0,6,4,0,0,384,0,2980,0,4,1
1697,0.008137693,0.044757310,0.000144030,0.093079361,0.000144030,0.000432090,0.631000000,0.000036000,0.000000000,26,14,13884,0,0,582,41739,0,674,16,3404,5
1698,0.002602472,0.436564736,0.008458035,0.196486662,0.016265452,0.004554327,0.000000000,0.000000000,0.000000000,0,0,2,100,0,0,0,0,160,0,0,1
1699,0.000000000,0.001048218,0.000000000,0.277777778,0.024109015,0.014675052,0.000000000,0.002096436,0.000000000,0,0,190,4,0,0,4,0,104,0,0,1
1700,0.000000000,0.002401537,0.001440922,0.176753122,0.021613833,0.006243996,0.000000000,0.001921230,0.001440922,0,4,24,4,8,4,1164,0,7717,32,52,1
1701,0.057435897,0.341538462,0.069743590,0.231794872,0.023589744,0.004102564,0.010300000,0.052307692,0.000000000,0,2,0,4,4,4,18,61,276,18,36,4
1702,0.042384723,0.341406614,0.013507219,0.272473218,0.026082906,0.004657662,0.035400000,0.000465766,0.000465766,2,146,2,0,0,0,234,0,10790,16,346,1
